text_a	text_b	label
the scene superfine is an easygoing, instantly appreciable neighborhood hangout that boasts a kitchen staff armed with serious cooking chops.	scene	1
the scene superfine is an easygoing, instantly appreciable neighborhood hangout that boasts a kitchen staff armed with serious cooking chops.	kitchen staff	2
the scene superfine is an easygoing, instantly appreciable neighborhood hangout that boasts a kitchen staff armed with serious cooking chops.	cooking chops	1
the burger was just a big klump of dry meat with 1 slice of cheese.	burger	2
the burger was just a big klump of dry meat with 1 slice of cheese.	meat	0
the menu consists of a tasting selection, austrian, traditional american, and the chef's recommended menu.	selection	1
the menu consists of a tasting selection, austrian, traditional american, and the chef's recommended menu.	austrian	1
the menu consists of a tasting selection, austrian, traditional american, and the chef's recommended menu.	american	1
the menu consists of a tasting selection, austrian, traditional american, and the chef's recommended menu.	chef	2
check out the little room with the red seats and candles and get a green dragon saketini - it's worth the nyc cocktail price ($14).	red seats	2
check out the little room with the red seats and candles and get a green dragon saketini - it's worth the nyc cocktail price ($14).	candles	2
check out the little room with the red seats and candles and get a green dragon saketini - it's worth the nyc cocktail price ($14).	cocktail price	1
the food was awful and took forever to arrive - which considering the limited menu, few diners and the fact that we ordered chili, mac cheese and a grill cheese was annoying.	menu	0
the food was awful and took forever to arrive - which considering the limited menu, few diners and the fact that we ordered chili, mac cheese and a grill cheese was annoying.	diners	0
the food was awful and took forever to arrive - which considering the limited menu, few diners and the fact that we ordered chili, mac cheese and a grill cheese was annoying.	chili	2
the food was awful and took forever to arrive - which considering the limited menu, few diners and the fact that we ordered chili, mac cheese and a grill cheese was annoying.	mac cheese	2
50, i got the paella marinera which was beyond filling in itself, but before it even came, the waitstaff provided more than ample appetizers for my group that by the time that the meal came to us, we were so stuffed, we could barely finish up the meal.	waitstaff	1
50, i got the paella marinera which was beyond filling in itself, but before it even came, the waitstaff provided more than ample appetizers for my group that by the time that the meal came to us, we were so stuffed, we could barely finish up the meal.	ample appetizers	2
keep in mind, no one else was even in the restaurant and we were asking the waitress questions about entree options.	waitress	0
keep in mind, no one else was even in the restaurant and we were asking the waitress questions about entree options.	entree options	2
the waitress was unbelievably rude to my friend and myself when she realized that we were ordering appetizers as our entrees.	waitress	0
the waitress was unbelievably rude to my friend and myself when she realized that we were ordering appetizers as our entrees.	appetizers	2
the waitress was unbelievably rude to my friend and myself when she realized that we were ordering appetizers as our entrees.	entrees	2
our waiter was pushing us all night to take our plates, and swiped my dessert before i was finised with it.	waiter	0
our waiter was pushing us all night to take our plates, and swiped my dessert before i was finised with it.	plates	2
