text_a	text_b	label
what does it say about an establishment and its chef when its policy forces the price fixed, chefs choice menu on every party six or greater?	staff	2
what does it say about an establishment and its chef when its policy forces the price fixed, chefs choice menu on every party six or greater?	menu	2
i usually run the other way when i hear of an italian restaurant with huge portions, because it's usually a lot of mediocre food.	miscellaneous	1
i usually run the other way when i hear of an italian restaurant with huge portions, because it's usually a lot of mediocre food.	food	0
i had a 9pm reservation and wound up sitting down closer to 10, but the bar was entertaining enough for the almost-an-hour wait (excellent martinis).	place	2
i had a 9pm reservation and wound up sitting down closer to 10, but the bar was entertaining enough for the almost-an-hour wait (excellent martinis).	food	1
after taking our orders, another person came to the table to announce the special dishes which the waiter forgot prompting 2 in our party to cancel the original orders in favor of the specials.	food	2
after taking our orders, another person came to the table to announce the special dishes which the waiter forgot prompting 2 in our party to cancel the original orders in favor of the specials.	staff	0
i had reservations for a week but was seated at the worst table in the room,against a wall near the entrance to the kitchen,very claustaphobic.	miscellaneous	2
i had reservations for a week but was seated at the worst table in the room,against a wall near the entrance to the kitchen,very claustaphobic.	food	0
even if you have to wait for a spot at the bar to wait for your table, the music and design of the space create an ambiance that is simultaneously chic and comfortable - something extraordinarily difficult to find in this city.	miscellaneous	2
even if you have to wait for a spot at the bar to wait for your table, the music and design of the space create an ambiance that is simultaneously chic and comfortable - something extraordinarily difficult to find in this city.	place	1
even if you have to wait for a spot at the bar to wait for your table, the music and design of the space create an ambiance that is simultaneously chic and comfortable - something extraordinarily difficult to find in this city.	ambience	1
in short despite the tacky hellenic decor, replete with faux columns and signs of the zodiac carved into plaster walls, this greek restaurant and bar bursts with authenticity when it comes to menu and atmosphere.	ambience	1
in short despite the tacky hellenic decor, replete with faux columns and signs of the zodiac carved into plaster walls, this greek restaurant and bar bursts with authenticity when it comes to menu and atmosphere.	place	2
the table next to us had hummus which looked delicious, so we really should have stuck to appetizers and wine.	miscellaneous	1
the table next to us had hummus which looked delicious, so we really should have stuck to appetizers and wine.	food	2
